Index,Video_ID,Stress_Score
481,482_1006_TSI_FEA_XX_stress_0.90,0.90
482,483_1006_TSI_HAP_XX_stress_0.10,0.10
483,484_1006_TSI_NEU_XX_stress_0.20,0.20
484,485_1006_TSI_SAD_XX_stress_0.75,0.75
485,486_1006_WSI_ANG_XX_stress_0.90,0.90
486,487_1006_WSI_DIS_XX_stress_0.70,0.70
487,488_1006_WSI_FEA_XX_stress_0.90,0.90
488,489_1006_WSI_HAP_XX_stress_0.10,0.10
489,490_1006_WSI_NEU_XX_stress_0.20,0.20
490,491_1006_WSI_SAD_XX_stress_0.75,0.75
491,492_1007_DFA_ANG_XX_stress_0.90,0.90
492,493_1007_DFA_DIS_XX_stress_0.70,0.70
493,494_1007_DFA_FEA_XX_stress_0.90,0.90
494,495_1007_DFA_HAP_XX_stress_0.10,0.10
495,496_1007_DFA_NEU_XX_stress_0.20,0.20
496,497_1007_DFA_SAD_XX_stress_0.75,0.75
497,498_1007_IEO_ANG_HI_stress_1.00,1.00
498,499_1007_IEO_ANG_LO_stress_0.80,0.80
499,500_1007_IEO_ANG_MD_stress_0.90,0.90
500,501_1007_IEO_DIS_HI_stress_0.80,0.80
501,502_1007_IEO_DIS_LO_stress_0.60,0.60
502,503_1007_IEO_DIS_MD_stress_0.70,0.70
503,504_1007_IEO_FEA_HI_stress_1.00,1.00
504,505_1007_IEO_FEA_LO_stress_0.80,0.80
505,506_1007_IEO_FEA_MD_stress_0.90,0.90
506,507_1007_IEO_HAP_HI_stress_0.00,0.00
507,508_1007_IEO_HAP_LO_stress_0.20,0.20
508,509_1007_IEO_HAP_MD_stress_0.10,0.10
509,510_1007_IEO_NEU_XX_stress_0.20,0.20
510,511_1007_IEO_SAD_HI_stress_0.90,0.90
511,512_1007_IEO_SAD_LO_stress_0.60,0.60
512,513_1007_IEO_SAD_MD_stress_0.75,0.75
513,514_1007_IOM_ANG_XX_stress_0.90,0.90
514,515_1007_IOM_DIS_XX_stress_0.70,0.70
515,516_1007_IOM_FEA_XX_stress_0.90,0.90
516,517_1007_IOM_HAP_XX_stress_0.10,0.10
517,518_1007_IOM_NEU_XX_stress_0.20,0.20
518,519_1007_IOM_SAD_XX_stress_0.75,0.75
519,520_1007_ITH_ANG_XX_stress_0.90,0.90
520,521_1007_ITH_DIS_XX_stress_0.70,0.70
521,522_1007_ITH_FEA_XX_stress_0.90,0.90
522,523_1007_ITH_HAP_XX_stress_0.10,0.10
523,524_1007_ITH_NEU_XX_stress_0.20,0.20
524,525_1007_ITH_SAD_XX_stress_0.75,0.75
525,526_1007_ITS_ANG_XX_stress_0.90,0.90
526,527_1007_ITS_DIS_XX_stress_0.70,0.70
527,528_1007_ITS_FEA_XX_stress_0.90,0.90
528,529_1007_ITS_HAP_XX_stress_0.10,0.10
529,530_1007_ITS_NEU_XX_stress_0.20,0.20
530,531_1007_ITS_SAD_XX_stress_0.75,0.75
531,532_1007_IWL_ANG_XX_stress_0.90,0.90
532,533_1007_IWL_DIS_XX_stress_0.70,0.70
533,534_1007_IWL_FEA_XX_stress_0.90,0.90
534,535_1007_IWL_HAP_XX_stress_0.10,0.10
535,536_1007_IWL_NEU_XX_stress_0.20,0.20
536,537_1007_IWL_SAD_XX_stress_0.75,0.75
537,538_1007_IWW_ANG_XX_stress_0.90,0.90
538,539_1007_IWW_DIS_XX_stress_0.70,0.70
539,540_1007_IWW_FEA_XX_stress_0.90,0.90
540,541_1007_IWW_HAP_XX_stress_0.10,0.10
541,542_1007_IWW_NEU_XX_stress_0.20,0.20
542,543_1007_IWW_SAD_XX_stress_0.75,0.75
543,544_1007_MTI_ANG_XX_stress_0.90,0.90
544,545_1007_MTI_DIS_XX_stress_0.70,0.70
545,546_1007_MTI_FEA_XX_stress_0.90,0.90
546,547_1007_MTI_HAP_XX_stress_0.10,0.10
547,548_1007_MTI_NEU_XX_stress_0.20,0.20
548,549_1007_MTI_SAD_XX_stress_0.75,0.75
549,550_1007_TAI_ANG_XX_stress_0.90,0.90
550,551_1007_TAI_DIS_XX_stress_0.70,0.70
551,552_1007_TAI_FEA_XX_stress_0.90,0.90
552,553_1007_TAI_HAP_XX_stress_0.10,0.10
553,554_1007_TAI_NEU_XX_stress_0.20,0.20
554,555_1007_TAI_SAD_XX_stress_0.75,0.75
555,556_1007_TIE_ANG_XX_stress_0.90,0.90
556,557_1007_TIE_DIS_XX_stress_0.70,0.70
557,558_1007_TIE_FEA_XX_stress_0.90,0.90
558,559_1007_TIE_HAP_XX_stress_0.10,0.10
559,560_1007_TIE_NEU_XX_stress_0.20,0.20
560,561_1007_TIE_SAD_XX_stress_0.75,0.75
561,562_1007_TSI_ANG_XX_stress_0.90,0.90
562,563_1007_TSI_DIS_XX_stress_0.70,0.70
563,564_1007_TSI_FEA_XX_stress_0.90,0.90
564,565_1007_TSI_HAP_XX_stress_0.10,0.10
565,566_1007_TSI_NEU_XX_stress_0.20,0.20
566,567_1007_TSI_SAD_XX_stress_0.75,0.75
567,568_1007_WSI_ANG_XX_stress_0.90,0.90
568,569_1007_WSI_DIS_XX_stress_0.70,0.70
569,570_1007_WSI_FEA_XX_stress_0.90,0.90
570,571_1007_WSI_HAP_XX_stress_0.10,0.10
571,572_1007_WSI_NEU_XX_stress_0.20,0.20
572,573_1007_WSI_SAD_XX_stress_0.75,0.75
573,574_1008_DFA_ANG_XX_stress_0.90,0.90
574,575_1008_DFA_DIS_XX_stress_0.70,0.70
575,576_1008_DFA_FEA_XX_stress_0.90,0.90
576,577_1008_DFA_HAP_XX_stress_0.10,0.10
577,578_1008_DFA_NEU_XX_stress_0.20,0.20
578,579_1008_DFA_SAD_XX_stress_0.75,0.75
579,580_1008_IEO_ANG_HI_stress_1.00,1.00
580,581_1008_IEO_ANG_LO_stress_0.80,0.80
581,582_1008_IEO_ANG_MD_stress_0.90,0.90
582,583_1008_IEO_DIS_HI_stress_0.80,0.80
583,584_1008_IEO_DIS_LO_stress_0.60,0.60
584,585_1008_IEO_DIS_MD_stress_0.70,0.70
585,586_1008_IEO_FEA_HI_stress_1.00,1.00
586,587_1008_IEO_FEA_LO_stress_0.80,0.80
587,588_1008_IEO_FEA_MD_stress_0.90,0.90
588,589_1008_IEO_HAP_HI_stress_0.00,0.00
589,590_1008_IEO_HAP_LO_stress_0.20,0.20
590,591_1008_IEO_HAP_MD_stress_0.10,0.10
591,592_1008_IEO_NEU_XX_stress_0.20,0.20
592,593_1008_IEO_SAD_HI_stress_0.90,0.90
593,594_1008_IEO_SAD_LO_stress_0.60,0.60
594,595_1008_IEO_SAD_MD_stress_0.75,0.75
595,596_1008_IOM_ANG_XX_stress_0.90,0.90
596,597_1008_IOM_DIS_XX_stress_0.70,0.70
597,598_1008_IOM_FEA_XX_stress_0.90,0.90
598,599_1008_IOM_HAP_XX_stress_0.10,0.10
599,600_1008_IOM_NEU_XX_stress_0.20,0.20
600,601_1008_IOM_SAD_XX_stress_0.75,0.75
601,602_1008_ITH_ANG_XX_stress_0.90,0.90
602,603_1008_ITH_DIS_XX_stress_0.70,0.70
603,604_1008_ITH_FEA_XX_stress_0.90,0.90
604,605_1008_ITH_HAP_XX_stress_0.10,0.10
605,606_1008_ITH_NEU_XX_stress_0.20,0.20
606,607_1008_ITH_SAD_XX_stress_0.75,0.75
607,608_1008_ITS_ANG_XX_stress_0.90,0.90
608,609_1008_ITS_DIS_XX_stress_0.70,0.70
609,610_1008_ITS_FEA_XX_stress_0.90,0.90
610,611_1008_ITS_HAP_XX_stress_0.10,0.10
611,612_1008_ITS_NEU_XX_stress_0.20,0.20
612,613_1008_ITS_SAD_XX_stress_0.75,0.75
613,614_1008_IWL_ANG_XX_stress_0.90,0.90
614,615_1008_IWL_DIS_XX_stress_0.70,0.70
615,616_1008_IWL_FEA_XX_stress_0.90,0.90
616,617_1008_IWL_HAP_XX_stress_0.10,0.10
617,618_1008_IWL_NEU_XX_stress_0.20,0.20
618,619_1008_IWL_SAD_XX_stress_0.75,0.75
619,620_1008_IWW_ANG_XX_stress_0.90,0.90
620,621_1008_IWW_DIS_XX_stress_0.70,0.70
621,622_1008_IWW_FEA_XX_stress_0.90,0.90
622,623_1008_IWW_HAP_XX_stress_0.10,0.10
623,624_1008_IWW_NEU_XX_stress_0.20,0.20
624,625_1008_IWW_SAD_XX_stress_0.75,0.75
625,626_1008_MTI_ANG_XX_stress_0.90,0.90
626,627_1008_MTI_DIS_XX_stress_0.70,0.70
627,628_1008_MTI_FEA_XX_stress_0.90,0.90
628,629_1008_MTI_HAP_XX_stress_0.10,0.10
629,630_1008_MTI_NEU_XX_stress_0.20,0.20
630,631_1008_MTI_SAD_XX_stress_0.75,0.75
631,632_1008_TAI_ANG_XX_stress_0.90,0.90
632,633_1008_TAI_DIS_XX_stress_0.70,0.70
633,634_1008_TAI_FEA_XX_stress_0.90,0.90
634,635_1008_TAI_HAP_XX_stress_0.10,0.10
635,636_1008_TAI_NEU_XX_stress_0.20,0.20
636,637_1008_TAI_SAD_XX_stress_0.75,0.75
637,638_1008_TIE_ANG_XX_stress_0.90,0.90
638,639_1008_TIE_DIS_XX_stress_0.70,0.70
639,640_1008_TIE_FEA_XX_stress_0.90,0.90
640,641_1008_TIE_HAP_XX_stress_0.10,0.10
641,642_1008_TIE_NEU_XX_stress_0.20,0.20
642,643_1008_TIE_SAD_XX_stress_0.75,0.75
643,644_1008_TSI_ANG_XX_stress_0.90,0.90
644,645_1008_TSI_DIS_XX_stress_0.70,0.70
645,646_1008_TSI_FEA_XX_stress_0.90,0.90
646,647_1008_TSI_HAP_XX_stress_0.10,0.10
647,648_1008_TSI_NEU_XX_stress_0.20,0.20
648,649_1008_TSI_SAD_XX_stress_0.75,0.75
649,650_1009_DFA_ANG_XX_stress_0.90,0.90
650,651_1009_DFA_DIS_XX_stress_0.70,0.70
651,652_1009_DFA_FEA_XX_stress_0.90,0.90
652,653_1009_DFA_HAP_XX_stress_0.10,0.10
653,654_1009_DFA_NEU_XX_stress_0.20,0.20
654,655_1009_DFA_SAD_XX_stress_0.75,0.75
655,656_1009_IEO_ANG_HI_stress_1.00,1.00
656,657_1009_IEO_ANG_LO_stress_0.80,0.80
657,658_1009_IEO_ANG_MD_stress_0.90,0.90
658,659_1009_IEO_DIS_HI_stress_0.80,0.80
659,660_1009_IEO_DIS_LO_stress_0.60,0.60
660,661_1009_IEO_DIS_MD_stress_0.70,0.70
661,662_1009_IEO_FEA_HI_stress_1.00,1.00
662,663_1009_IEO_FEA_LO_stress_0.80,0.80
663,664_1009_IEO_FEA_MD_stress_0.90,0.90
664,665_1009_IEO_HAP_HI_stress_0.00,0.00
665,666_1009_IEO_HAP_LO_stress_0.20,0.20
666,667_1009_IEO_HAP_MD_stress_0.10,0.10
667,668_1009_IEO_NEU_XX_stress_0.20,0.20
668,669_1009_IEO_SAD_HI_stress_0.90,0.90
669,670_1009_IEO_SAD_LO_stress_0.60,0.60
670,671_1009_IEO_SAD_MD_stress_0.75,0.75
671,672_1009_IOM_ANG_XX_stress_0.90,0.90
672,673_1009_IOM_DIS_XX_stress_0.70,0.70
673,674_1009_IOM_FEA_XX_stress_0.90,0.90
674,675_1009_IOM_HAP_XX_stress_0.10,0.10
675,676_1009_IOM_NEU_XX_stress_0.20,0.20
676,677_1009_IOM_SAD_XX_stress_0.75,0.75
677,678_1009_ITH_ANG_XX_stress_0.90,0.90
678,679_1009_ITH_DIS_XX_stress_0.70,0.70
679,680_1009_ITH_FEA_XX_stress_0.90,0.90
680,681_1009_ITH_HAP_XX_stress_0.10,0.10
681,682_1009_ITH_NEU_XX_stress_0.20,0.20
682,683_1009_ITH_SAD_XX_stress_0.75,0.75
683,684_1009_ITS_ANG_XX_stress_0.90,0.90
684,685_1009_ITS_DIS_XX_stress_0.70,0.70
685,686_1009_ITS_FEA_XX_stress_0.90,0.90
686,687_1009_ITS_HAP_XX_stress_0.10,0.10
687,688_1009_ITS_NEU_XX_stress_0.20,0.20
688,689_1009_ITS_SAD_XX_stress_0.75,0.75
689,690_1009_IWL_ANG_XX_stress_0.90,0.90
690,691_1009_IWL_DIS_XX_stress_0.70,0.70
691,692_1009_IWL_FEA_XX_stress_0.90,0.90
692,693_1009_IWL_HAP_XX_stress_0.10,0.10
693,694_1009_IWL_NEU_XX_stress_0.20,0.20
694,695_1009_IWL_SAD_XX_stress_0.75,0.75
695,696_1009_IWW_ANG_XX_stress_0.90,0.90
696,697_1009_IWW_DIS_XX_stress_0.70,0.70
697,698_1009_IWW_FEA_XX_stress_0.90,0.90
698,699_1009_IWW_HAP_XX_stress_0.10,0.10
699,700_1009_IWW_NEU_XX_stress_0.20,0.20
700,701_1009_IWW_SAD_XX_stress_0.75,0.75
701,702_1009_TAI_ANG_XX_stress_0.90,0.90
702,703_1009_TAI_DIS_XX_stress_0.70,0.70
703,704_1009_TAI_FEA_XX_stress_0.90,0.90
704,705_1009_TAI_HAP_XX_stress_0.10,0.10
705,706_1009_TAI_NEU_XX_stress_0.20,0.20
706,707_1009_TAI_SAD_XX_stress_0.75,0.75
707,708_1009_TIE_ANG_XX_stress_0.90,0.90
708,709_1009_TIE_DIS_XX_stress_0.70,0.70
709,710_1009_TIE_FEA_XX_stress_0.90,0.90
710,711_1009_TIE_HAP_XX_stress_0.10,0.10
711,712_1009_TIE_NEU_XX_stress_0.20,0.20
712,713_1009_TIE_SAD_XX_stress_0.75,0.75
713,714_1009_TSI_ANG_XX_stress_0.90,0.90
714,715_1009_TSI_DIS_XX_stress_0.70,0.70
715,716_1009_TSI_FEA_XX_stress_0.90,0.90
716,717_1009_TSI_HAP_XX_stress_0.10,0.10
717,718_1009_TSI_NEU_XX_stress_0.20,0.20
718,719_1009_TSI_SAD_XX_stress_0.75,0.75
719,720_1009_WSI_ANG_XX_stress_0.90,0.90
720,721_1009_WSI_DIS_XX_stress_0.70,0.70
721,722_1009_WSI_FEA_XX_stress_0.90,0.90
722,723_1009_WSI_HAP_XX_stress_0.10,0.10
723,724_1009_WSI_NEU_XX_stress_0.20,0.20
724,725_1009_WSI_SAD_XX_stress_0.75,0.75
725,726_1010_DFA_ANG_XX_stress_0.90,0.90
726,727_1010_DFA_DIS_XX_stress_0.70,0.70
727,728_1010_DFA_FEA_XX_stress_0.90,0.90
728,729_1010_DFA_HAP_XX_stress_0.10,0.10
729,730_1010_DFA_NEU_XX_stress_0.20,0.20
730,731_1010_DFA_SAD_XX_stress_0.75,0.75
731,732_1010_IEO_ANG_HI_stress_1.00,1.00
732,733_1010_IEO_ANG_LO_stress_0.80,0.80
733,734_1010_IEO_ANG_MD_stress_0.90,0.90
734,735_1010_IEO_DIS_HI_stress_0.80,0.80
735,736_1010_IEO_DIS_LO_stress_0.60,0.60
736,737_1010_IEO_DIS_MD_stress_0.70,0.70
737,738_1010_IEO_FEA_HI_stress_1.00,1.00
738,739_1010_IEO_FEA_LO_stress_0.80,0.80
739,740_1010_IEO_FEA_MD_stress_0.90,0.90
740,741_1010_IEO_HAP_HI_stress_0.00,0.00
741,742_1010_IEO_HAP_LO_stress_0.20,0.20
742,743_1010_IEO_HAP_MD_stress_0.10,0.10
743,744_1010_IEO_NEU_XX_stress_0.20,0.20
744,745_1010_IEO_SAD_HI_stress_0.90,0.90
745,746_1010_IEO_SAD_LO_stress_0.60,0.60
746,747_1010_IEO_SAD_MD_stress_0.75,0.75
747,748_1010_IOM_ANG_XX_stress_0.90,0.90
748,749_1010_IOM_DIS_XX_stress_0.70,0.70
749,750_1010_IOM_FEA_XX_stress_0.90,0.90
750,751_1010_IOM_HAP_XX_stress_0.10,0.10
751,752_1010_IOM_NEU_XX_stress_0.20,0.20
752,753_1010_IOM_SAD_XX_stress_0.75,0.75
753,754_1010_ITH_ANG_XX_stress_0.90,0.90
754,755_1010_ITH_DIS_XX_stress_0.70,0.70
755,756_1010_ITH_FEA_XX_stress_0.90,0.90
756,757_1010_ITH_HAP_XX_stress_0.10,0.10
757,758_1010_ITH_NEU_XX_stress_0.20,0.20
758,759_1010_ITH_SAD_XX_stress_0.75,0.75
759,760_1010_ITS_ANG_XX_stress_0.90,0.90
760,761_1010_ITS_DIS_XX_stress_0.70,0.70
761,762_1010_ITS_FEA_XX_stress_0.90,0.90
762,763_1010_ITS_HAP_XX_stress_0.10,0.10
763,764_1010_ITS_NEU_XX_stress_0.20,0.20
764,765_1010_ITS_SAD_XX_stress_0.75,0.75
765,766_1010_IWL_ANG_XX_stress_0.90,0.90
766,767_1010_IWL_DIS_XX_stress_0.70,0.70
767,768_1010_IWL_FEA_XX_stress_0.90,0.90
768,769_1010_IWL_HAP_XX_stress_0.10,0.10
769,770_1010_IWL_NEU_XX_stress_0.20,0.20
770,771_1010_IWL_SAD_XX_stress_0.75,0.75
771,772_1010_IWW_ANG_XX_stress_0.90,0.90
772,773_1010_IWW_DIS_XX_stress_0.70,0.70
773,774_1010_IWW_FEA_XX_stress_0.90,0.90
774,775_1010_IWW_HAP_XX_stress_0.10,0.10
775,776_1010_IWW_NEU_XX_stress_0.20,0.20
776,777_1010_IWW_SAD_XX_stress_0.75,0.75
777,778_1010_MTI_ANG_XX_stress_0.90,0.90
778,779_1010_MTI_DIS_XX_stress_0.70,0.70
779,780_1010_MTI_FEA_XX_stress_0.90,0.90
780,781_1010_MTI_HAP_XX_stress_0.10,0.10
781,782_1010_MTI_NEU_XX_stress_0.20,0.20
782,783_1010_MTI_SAD_XX_stress_0.75,0.75
783,784_1010_TAI_ANG_XX_stress_0.90,0.90
784,785_1010_TAI_DIS_XX_stress_0.70,0.70
785,786_1010_TAI_FEA_XX_stress_0.90,0.90
786,787_1010_TAI_HAP_XX_stress_0.10,0.10
787,788_1010_TAI_NEU_XX_stress_0.20,0.20
788,789_1010_TAI_SAD_XX_stress_0.75,0.75
789,790_1010_TIE_ANG_XX_stress_0.90,0.90
790,791_1010_TIE_DIS_XX_stress_0.70,0.70
791,792_1010_TIE_FEA_XX_stress_0.90,0.90
792,793_1010_TIE_HAP_XX_stress_0.10,0.10
793,794_1010_TIE_NEU_XX_stress_0.20,0.20
794,795_1010_TIE_SAD_XX_stress_0.75,0.75
795,796_1010_TSI_ANG_XX_stress_0.90,0.90
796,797_1010_TSI_DIS_XX_stress_0.70,0.70
797,798_1010_TSI_FEA_XX_stress_0.90,0.90
798,799_1010_TSI_HAP_XX_stress_0.10,0.10
799,800_1010_TSI_NEU_XX_stress_0.20,0.20
800,801_1010_TSI_SAD_XX_stress_0.75,0.75
801,802_1010_WSI_ANG_XX_stress_0.90,0.90
802,803_1010_WSI_DIS_XX_stress_0.70,0.70
803,804_1010_WSI_FEA_XX_stress_0.90,0.90
804,805_1010_WSI_HAP_XX_stress_0.10,0.10
805,806_1010_WSI_NEU_XX_stress_0.20,0.20
806,807_1010_WSI_SAD_XX_stress_0.75,0.75
807,808_1011_DFA_ANG_XX_stress_0.90,0.90
808,809_1011_DFA_DIS_XX_stress_0.70,0.70
809,810_1011_DFA_FEA_XX_stress_0.90,0.90
810,811_1011_DFA_HAP_XX_stress_0.10,0.10
811,812_1011_DFA_NEU_XX_stress_0.20,0.20
812,813_1011_DFA_SAD_XX_stress_0.75,0.75
813,814_1011_IEO_ANG_HI_stress_1.00,1.00
814,815_1011_IEO_ANG_LO_stress_0.80,0.80
815,816_1011_IEO_ANG_MD_stress_0.90,0.90
816,817_1011_IEO_DIS_HI_stress_0.80,0.80
817,818_1011_IEO_DIS_LO_stress_0.60,0.60
818,819_1011_IEO_DIS_MD_stress_0.70,0.70
819,820_1011_IEO_FEA_HI_stress_1.00,1.00
820,821_1011_IEO_FEA_LO_stress_0.80,0.80
821,822_1011_IEO_FEA_MD_stress_0.90,0.90
822,823_1011_IEO_HAP_HI_stress_0.00,0.00
823,824_1011_IEO_HAP_LO_stress_0.20,0.20
824,825_1011_IEO_HAP_MD_stress_0.10,0.10
825,826_1011_IEO_NEU_XX_stress_0.20,0.20
826,827_1011_IEO_SAD_HI_stress_0.90,0.90
827,828_1011_IEO_SAD_LO_stress_0.60,0.60
828,829_1011_IEO_SAD_MD_stress_0.75,0.75
829,830_1011_IOM_ANG_XX_stress_0.90,0.90
830,831_1011_IOM_DIS_XX_stress_0.70,0.70
831,832_1011_IOM_FEA_XX_stress_0.90,0.90
832,833_1011_IOM_HAP_XX_stress_0.10,0.10
833,834_1011_IOM_NEU_XX_stress_0.20,0.20
834,835_1011_IOM_SAD_XX_stress_0.75,0.75
835,836_1011_ITH_ANG_XX_stress_0.90,0.90
836,837_1011_ITH_DIS_XX_stress_0.70,0.70
837,838_1011_ITH_FEA_XX_stress_0.90,0.90
838,839_1011_ITH_HAP_XX_stress_0.10,0.10
839,840_1011_ITH_NEU_XX_stress_0.20,0.20
840,841_1011_ITH_SAD_XX_stress_0.75,0.75
841,842_1011_ITS_ANG_XX_stress_0.90,0.90
842,843_1011_ITS_DIS_XX_stress_0.70,0.70
843,844_1011_ITS_FEA_XX_stress_0.90,0.90
844,845_1011_ITS_HAP_XX_stress_0.10,0.10
845,846_1011_ITS_NEU_XX_stress_0.20,0.20
846,847_1011_ITS_SAD_XX_stress_0.75,0.75
847,848_1011_IWL_ANG_XX_stress_0.90,0.90
848,849_1011_IWL_DIS_XX_stress_0.70,0.70
849,850_1011_IWL_FEA_XX_stress_0.90,0.90
850,851_1011_IWL_HAP_XX_stress_0.10,0.10
851,852_1011_IWL_NEU_XX_stress_0.20,0.20
852,853_1011_IWL_SAD_XX_stress_0.75,0.75
853,854_1011_IWW_ANG_XX_stress_0.90,0.90
854,855_1011_IWW_DIS_XX_stress_0.70,0.70
855,856_1011_IWW_FEA_XX_stress_0.90,0.90
856,857_1011_IWW_HAP_XX_stress_0.10,0.10
857,858_1011_IWW_NEU_XX_stress_0.20,0.20
858,859_1011_IWW_SAD_XX_stress_0.75,0.75
859,860_1011_MTI_ANG_XX_stress_0.90,0.90
860,861_1011_MTI_DIS_XX_stress_0.70,0.70
861,862_1011_MTI_FEA_XX_stress_0.90,0.90
862,863_1011_MTI_HAP_XX_stress_0.10,0.10
863,864_1011_MTI_NEU_XX_stress_0.20,0.20
864,865_1011_MTI_SAD_XX_stress_0.75,0.75
865,866_1011_TAI_ANG_XX_stress_0.90,0.90
866,867_1011_TAI_DIS_XX_stress_0.70,0.70
867,868_1011_TAI_FEA_XX_stress_0.90,0.90
868,869_1011_TAI_HAP_XX_stress_0.10,0.10
869,870_1011_TAI_NEU_XX_stress_0.20,0.20
870,871_1011_TAI_SAD_XX_stress_0.75,0.75
871,872_1011_TIE_ANG_XX_stress_0.90,0.90
872,873_1011_TIE_DIS_XX_stress_0.70,0.70
873,874_1011_TIE_FEA_XX_stress_0.90,0.90
874,875_1011_TIE_HAP_XX_stress_0.10,0.10
875,876_1011_TIE_NEU_XX_stress_0.20,0.20
876,877_1011_TIE_SAD_XX_stress_0.75,0.75
877,878_1011_TSI_ANG_XX_stress_0.90,0.90
878,879_1011_TSI_DIS_XX_stress_0.70,0.70
879,880_1011_TSI_FEA_XX_stress_0.90,0.90
880,881_1011_TSI_HAP_XX_stress_0.10,0.10
881,882_1011_TSI_NEU_XX_stress_0.20,0.20
882,883_1011_TSI_SAD_XX_stress_0.75,0.75
883,884_1011_WSI_ANG_XX_stress_0.90,0.90
884,885_1011_WSI_DIS_XX_stress_0.70,0.70
885,886_1011_WSI_FEA_XX_stress_0.90,0.90
886,887_1011_WSI_HAP_XX_stress_0.10,0.10
887,888_1011_WSI_NEU_XX_stress_0.20,0.20
888,889_1011_WSI_SAD_XX_stress_0.75,0.75
889,890_1012_DFA_ANG_XX_stress_0.90,0.90
890,891_1012_DFA_DIS_XX_stress_0.70,0.70
891,892_1012_DFA_FEA_XX_stress_0.90,0.90
892,893_1012_DFA_HAP_XX_stress_0.10,0.10
893,894_1012_DFA_NEU_XX_stress_0.20,0.20
894,895_1012_DFA_SAD_XX_stress_0.75,0.75
895,896_1012_IEO_ANG_HI_stress_1.00,1.00
896,897_1012_IEO_ANG_LO_stress_0.80,0.80
897,898_1012_IEO_ANG_MD_stress_0.90,0.90
898,899_1012_IEO_DIS_HI_stress_0.80,0.80
899,900_1012_IEO_DIS_LO_stress_0.60,0.60
900,901_1012_IEO_DIS_MD_stress_0.70,0.70
901,902_1012_IEO_FEA_HI_stress_1.00,1.00
902,903_1012_IEO_FEA_LO_stress_0.80,0.80
903,904_1012_IEO_FEA_MD_stress_0.90,0.90
904,905_1012_IEO_HAP_HI_stress_0.00,0.00
905,906_1012_IEO_HAP_LO_stress_0.20,0.20
906,907_1012_IEO_HAP_MD_stress_0.10,0.10
907,908_1012_IEO_NEU_XX_stress_0.20,0.20
908,909_1012_IEO_SAD_HI_stress_0.90,0.90
909,910_1012_IEO_SAD_LO_stress_0.60,0.60
910,911_1012_IEO_SAD_MD_stress_0.75,0.75
911,912_1012_IOM_ANG_XX_stress_0.90,0.90
912,913_1012_IOM_DIS_XX_stress_0.70,0.70
913,914_1012_IOM_FEA_XX_stress_0.90,0.90
914,915_1012_IOM_HAP_XX_stress_0.10,0.10
915,916_1012_IOM_NEU_XX_stress_0.20,0.20
916,917_1012_IOM_SAD_XX_stress_0.75,0.75
917,918_1012_ITH_ANG_XX_stress_0.90,0.90
918,919_1012_ITH_DIS_XX_stress_0.70,0.70
919,920_1012_ITH_FEA_XX_stress_0.90,0.90
920,921_1012_ITH_HAP_XX_stress_0.10,0.10
921,922_1012_ITH_NEU_XX_stress_0.20,0.20
922,923_1012_ITH_SAD_XX_stress_0.75,0.75
923,924_1012_ITS_ANG_XX_stress_0.90,0.90
924,925_1012_ITS_DIS_XX_stress_0.70,0.70
925,926_1012_ITS_FEA_XX_stress_0.90,0.90
926,927_1012_ITS_HAP_XX_stress_0.10,0.10
927,928_1012_ITS_NEU_XX_stress_0.20,0.20
928,929_1012_ITS_SAD_XX_stress_0.75,0.75
929,930_1012_IWL_ANG_XX_stress_0.90,0.90
930,931_1012_IWL_DIS_XX_stress_0.70,0.70
931,932_1012_IWL_FEA_XX_stress_0.90,0.90
932,933_1012_IWL_HAP_XX_stress_0.10,0.10
933,934_1012_IWL_NEU_XX_stress_0.20,0.20
934,935_1012_IWL_SAD_XX_stress_0.75,0.75
935,936_1012_IWW_ANG_XX_stress_0.90,0.90
936,937_1012_IWW_DIS_XX_stress_0.70,0.70
937,938_1012_IWW_FEA_XX_stress_0.90,0.90
938,939_1012_IWW_HAP_XX_stress_0.10,0.10
939,940_1012_IWW_NEU_XX_stress_0.20,0.20
940,941_1012_IWW_SAD_XX_stress_0.75,0.75
941,942_1012_MTI_ANG_XX_stress_0.90,0.90
942,943_1012_MTI_DIS_XX_stress_0.70,0.70
943,944_1012_MTI_FEA_XX_stress_0.90,0.90
944,945_1012_MTI_HAP_XX_stress_0.10,0.10
945,946_1012_MTI_NEU_XX_stress_0.20,0.20
946,947_1012_MTI_SAD_XX_stress_0.75,0.75
947,948_1012_TAI_ANG_XX_stress_0.90,0.90
948,949_1012_TAI_DIS_XX_stress_0.70,0.70
949,950_1012_TAI_FEA_XX_stress_0.90,0.90
950,951_1012_TAI_HAP_XX_stress_0.10,0.10
951,952_1012_TAI_NEU_XX_stress_0.20,0.20
952,953_1012_TAI_SAD_XX_stress_0.75,0.75
953,954_1012_TIE_ANG_XX_stress_0.90,0.90
954,955_1012_TIE_DIS_XX_stress_0.70,0.70
955,956_1012_TIE_FEA_XX_stress_0.90,0.90
956,957_1012_TIE_HAP_XX_stress_0.10,0.10
957,958_1012_TIE_NEU_XX_stress_0.20,0.20
958,959_1012_TIE_SAD_XX_stress_0.75,0.75
959,960_1012_TSI_ANG_XX_stress_0.90,0.90
960,961_1012_TSI_DIS_XX_stress_0.70,0.70
961,962_1012_TSI_FEA_XX_stress_0.90,0.90
962,963_1012_TSI_HAP_XX_stress_0.10,0.10
